index date   ,name,CPIH ALL ITEMS,FOOD AND NON-ALCOHOLIC BEVERAGES,FOOD,BREAD & CEREALS,MEAT,FISH,"MILK, CHEESE & EGGS",OILS & FATS,FRUIT,VEGETABLES INCLUDING POTATOES AND TUBERS,"SUGAR, JAM, SYRUPS, CHOCOLATE AND CONFECTIONERY",FOOD PRODUCTS (NEC),NON-ALCOHOLIC BEVERAGES,"COFFEE, TEA & COCOA","MINERAL WATERS, SOFT DRINKS AND JUICES",ALCOHOLIC BEVERAGES AND TOBACCO,ALCOHOLIC BEVERAGES,SPIRITS,WINE,BEER,TOBACCO,CLOTHING AND FOOTWEAR,CLOTHING,GARMENTS,OTHER CLOTHING & CLOTHING ACCESSORIES,"CLEANING, REPAIR AND HIRE OF CLOTHING",FOOTWEAR INCLUDING REPAIRS,"HOUSING, WATER, ELELCTRICITY, GAS AND OTHER FUELS",ACTUAL RENTALS FOR HOUSING,OOH,REGULAR MAINTENANCE AND REPAIR OF THE DWELLING,MATERIALS FOR MAINTENANCE AND REPAIR,SERVICES FOR MAINTENANCE AND REPAIR,WATER SUPPLY AND MISC. SERVICES FOR THE DWELLING,WATER SUPPLY,SEWERAGE COLLECTION,"ELECTRICITY, GAS AND OTHER FUELS",ELECTRICITY,GAS,LIQUID FUELS,SOLID FUELS,COUNCIL TAX AND OTHER RATES,"FURNITURE, HOUSEHOLD EQUIPMENT AND MAINTENANCE","FURNITURE, FURNISHINGS & CARPETS",FURNITURE & FURNISHINGS,CARPETS & OTHER FLOOR COVERINGS,HOUSEHOLD TEXTILES,"HOUSEHOLD APPLIANCES, FITTING AND REPAIRS",MAJOR APPLIANCES AND SMALL ELECTRIC GOODS,REPAIR OF HOUSEHOLD APPLIANCES,"GLASSWARE, TABLEWARE & HOUSEHOLD UTENSILS",TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN,GOODS AND SERVICES FOR ROUTINE MAINTENANCE,NON-DURABLE HOUSEHOLD GOODS,DOMESTIC SERVICES AND HOUSEHOLD SERVICES,HEALTH,"MEDICAL PRODUCTS, APPLIANCES AND EQUIPMENT",PHARMACEUTICAL PRODUCTS,OTHER MEDICAL & THERAPEUTIC EQUIPMENT,OUT-PATIENT SERVICES,MEDICAL SERVICES AND PARAMEDICAL SERVICES,DENTAL SERVICES,HOSPITAL SERVICES,TRANSPORT,PURCHASE OF VEHICLES,MOTOR CYCLES AND BICYCLES,NEW CARS,SECOND-HAND CARS,OPERATION OF PERSONAL TRANSPORT EQUIPMENT,SPARE PARTS & ACCESSORIES,FUELS & LUBRICANTS,MAINTENANCE & REPAIRS,OTHER SERVICES IN RESPECT OF PERSONAL TRANSPORT EQ,TRANSPORT SERVICES,PASSENGER TRANSPORT BY RAILWAY,PASSENGER TRANSPORT BY ROAD,PASSENGER TRANSPORT BY AIR,PASSENGER TRANSPORT BY SEA AND INLAND WATERWAY,COMMUNICATION,POSTAL SERVICES,TELEPHONE AND TELEFAX EQUIPMENT AND SERVICES,RECREATION & CULTURE,AUDIO-VISUAL EQUIPMENT AND RELATED PRODUCTS,RECEPTION AND REPRODUCTION OF SOUND AND PICTURES,PHOTOGRAPHIC AND CINE. EQU. & OPTICAL INSTRUMENTS,DATA PROCESSING EQUIPMENT,RECORDING MEDIA,REPAIR OF AUDIO-VISUAL & RELATED PRODUCTS,OTHER MAJOR DURABLES FOR RECREATION AND CULTURE,MAJOR DURABLES FOR IN/OUTDOOR RECREATION,"OTHER RECREATIONAL ITEMS, GARDENS & PETS",GAMES TOYS AND HOBBIES,EQUIPMENT FOR SPORT & OPEN-AIR RECREATION,GARDEN PLANTS AND FLOWERS,"PETS, RELATED PRODUCTS AND SERVICES",RECREATIONAL AND CULTURAL SERVICES,RECREATIONAL AND SPORTING SERVICES,CULTURAL SERVICES,"BOOKS, NEWSPAPERS AND STATIONERY",BOOKS,NEWSPAPERS AND PERIODICALS,"MISC. PRINTED MATTER, STATIONERY, DRAWING MATERIALS",PACKAGE HOLIDAY,EDUCATION,RESTAURANTS AND HOTELS,CATERING SERVICES,RESTAURANTS & CAFES,CANTEENS,ACCOMMODATION SERVICES,MISCELLANEOUS GOODS AND SERVICES,PERSONAL CARE,HAIRDRESSING & PERSONAL GROOMING ESTABLISHMENTS,APPLIANCES & PRODUCTS FOR PERSONAL CARE,PERSONAL EFFECTS (NEC),JEWELLERY CLOCKS AND WATCHES,OTHER PERSONAL EFFECTS,SOCIAL PROTECTION,INSURANCE,HOUSE CONTENTS INSURANCE,HEALTH INSURANCE,TRANSPORT INSURANCE,FINANCIAL SERVICES (NEC),OTHER FINANCIAL SERVICES (NEC),OTHER SERVICES (NEC)
199001,Jan-90,52.448,53.958,54.308,55.993,61.602,45.831,55.252,52.665,53.824,61.038,40.592,61.647,51.408,57.810,49.606,29.255,58.543,54.219,56.121,71.193,17.407,206.824,214.534,236.165,107.743,38.299,168.911,44.681,36.922,51.192,44.421,56.004,36.118,26.284,26.465,26.566,32.825,38.272,27.552,42.854,32.634,39.146,73.673,67.686,72.578,55.874,126.023,105.724,123.995,..,89.106,76.258,47.108,65.013,35.178,43.680,59.636,62.305,..,..,..,..,..,44.082,93.252,72.307,..,133.529,32.711,57.753,33.462,29.379,34.424,24.899,30.409,33.205,..,..,101.857,28.481,114.135,79.718,679.783,923.737,2246.929,..,141.209,..,..,..,100.085,160.726,..,84.008,46.312,37.768,34.070,40.308,43.253,48.703,33.601,55.402,..,14.229,37.322,37.598,37.788,34.415,..,51.480,57.571,33.788,70.251,71.017,59.171,100.194,..,25.938,56.953,..,18.937,109.634,109.634,36.030
199002,Feb-90,52.864,54.446,54.810,56.506,61.948,46.795,55.347,52.672,55.194,62.190,40.853,61.848,51.776,55.963,50.931,29.428,59.344,54.994,56.771,72.449,17.418,209.130,217.048,239.124,108.096,38.594,170.438,45.138,36.962,52.061,44.749,56.691,36.164,26.284,26.465,26.566,32.660,38.272,27.552,37.967,32.650,39.146,74.151,68.143,72.989,56.447,127.272,106.148,124.492,..,89.646,76.580,47.514,65.602,35.414,43.740,59.719,62.391,..,..,..,..,..,44.438,93.772,72.547,..,134.303,32.794,58.234,33.398,29.649,34.516,25.893,33.233,33.553,..,..,102.088,28.679,114.280,79.972,680.915,925.012,2240.143,..,141.596,..,..,..,100.871,161.833,..,84.630,46.736,37.808,34.106,40.351,43.346,48.807,33.674,55.521,..,14.311,37.475,37.752,37.939,34.615,..,51.794,58.061,33.915,70.978,71.396,59.487,100.729,..,25.938,56.953,..,18.937,110.141,110.141,36.190
199003,Mar-90,53.085,54.740,55.021,56.899,62.135,46.774,55.231,52.822,55.605,62.732,40.945,62.056,52.743,55.887,52.363,29.537,59.880,55.602,57.199,73.193,17.419,210.528,218.617,240.890,108.740,38.828,171.232,45.228,37.014,52.160,45.020,57.150,36.292,26.284,26.465,26.566,32.748,38.272,27.944,35.318,32.668,39.146,74.893,69.281,74.320,57.110,128.269,106.596,125.018,..,90.301,76.962,48.080,66.480,35.598,44.232,60.390,63.092,..,..,..,..,..,44.678,94.690,73.398,..,135.592,32.869,58.579,33.392,29.806,34.638,25.902,33.233,33.571,..,..,102.011,28.575,114.264,80.209,682.505,928.392,2227.044,..,141.824,..,..,..,101.337,162.671,..,85.266,46.829,37.860,34.153,40.405,43.511,48.993,33.802,55.733,..,14.314,37.641,37.919,38.103,34.812,..,52.053,58.566,34.134,71.657,71.652,59.700,101.090,..,25.938,56.953,..,18.937,110.130,110.130,36.208
199004,Apr-90,54.404,55.242,55.505,57.375,62.564,47.348,55.286,52.769,56.722,64.209,41.022,62.315,53.395,55.924,53.292,30.516,61.472,57.828,58.691,74.240,18.075,213.778,222.462,245.406,109.266,39.310,172.500,47.275,39.945,52.738,45.356,57.514,36.611,29.678,30.223,29.653,33.214,38.689,28.558,35.764,32.663,52.475,75.244,69.346,74.332,57.306,128.569,107.511,126.091,..,90.589,77.282,48.480,67.052,35.850,44.595,60.886,63.611,..,..,..,..,..,45.708,95.519,74.924,..,136.620,34.308,58.892,35.787,30.262,34.960,25.902,33.233,33.571,..,..,101.971,28.491,114.281,81.131,684.043,928.623,2222.011,..,142.641,..,..,..,101.852,163.413,..,85.509,47.166,38.948,35.134,41.567,43.814,49.334,34.037,56.120,..,14.336,38.521,38.806,39.027,35.195,..,52.179,58.939,34.491,72.001,71.875,59.887,101.405,..,25.725,55.740,..,19.029,110.891,110.891,36.045
199005,May-90,55.026,55.912,56.121,57.830,63.498,47.866,55.820,52.798,59.149,63.841,41.546,62.963,54.504,56.767,54.534,31.176,62.922,59.390,59.968,76.033,18.442,214.802,223.389,246.358,109.457,39.744,173.730,48.041,39.983,53.834,45.833,58.302,36.850,29.678,30.223,29.653,33.981,40.073,29.338,35.263,31.018,52.493,75.786,69.868,74.844,57.859,129.516,107.968,126.626,..,91.204,77.782,48.995,67.756,36.251,44.778,61.136,63.872,..,..,..,..,..,45.979,96.280,75.595,..,137.695,34.461,59.707,35.709,30.675,35.230,26.003,33.203,33.800,..,..,102.233,28.519,114.615,81.588,684.667,926.794,2224.168,..,143.354,..,..,..,101.968,164.098,..,85.531,47.105,39.206,35.367,41.843,44.468,50.070,34.545,56.958,..,14.356,38.994,39.283,39.516,35.504,..,52.484,59.203,34.966,72.067,72.003,59.993,101.586,..,25.725,55.740,..,19.029,111.309,111.309,36.809
199006,Jun-90,55.193,55.876,56.028,58.056,64.023,48.330,55.962,53.499,62.331,58.898,41.671,63.765,54.923,57.162,54.971,31.285,63.218,59.759,60.343,76.011,18.492,214.547,222.793,245.566,109.213,39.954,174.495,48.215,40.163,53.909,46.107,58.679,37.046,29.678,30.223,29.653,34.475,41.133,29.573,33.853,30.931,52.537,75.997,70.085,75.020,58.180,129.617,107.780,126.407,..,91.536,78.132,49.352,68.274,36.456,45.018,61.463,64.214,..,..,..,..,..,46.270,97.171,76.325,..,138.963,34.492,60.020,35.540,30.966,35.547,26.422,33.203,34.669,..,..,102.312,28.527,114.715,81.700,682.829,922.139,2206.529,..,143.547,..,..,..,102.151,164.731,..,85.902,47.007,39.337,35.485,41.982,44.591,50.209,34.641,57.117,..,14.495,39.215,39.505,39.739,35.713,..,52.705,59.406,35.165,72.251,71.966,59.963,101.533,..,25.725,55.740,..,19.029,111.552,111.552,37.450
199007,Jul-90,55.183,55.242,55.293,58.104,64.171,49.102,55.906,53.748,59.141,53.645,41.804,64.219,55.109,57.386,55.144,31.497,64.259,60.209,61.619,77.177,18.493,208.671,215.760,236.765,108.413,40.362,172.438,48.503,40.789,54.210,46.368,59.139,37.153,29.678,30.223,29.653,34.693,41.759,29.581,32.760,30.808,52.529,75.091,69.251,74.025,57.741,126.504,106.599,125.022,..,91.152,78.499,48.384,66.535,36.714,45.421,62.013,64.789,..,..,..,..,..,46.448,98.051,76.591,..,140.299,34.467,60.151,35.242,31.201,36.474,26.456,33.213,34.733,..,..,102.311,28.537,114.706,81.687,680.073,914.232,2213.203,..,143.742,..,..,..,102.139,164.135,..,85.918,47.158,39.424,35.563,42.075,44.631,50.254,34.672,57.167,..,14.500,39.612,39.904,40.156,35.876,..,52.890,59.660,35.357,72.528,71.613,59.668,101.036,..,26.380,56.617,..,19.694,113.417,113.417,37.401
199008,Aug-90,55.700,55.831,55.925,58.531,63.938,49.239,56.641,54.217,59.051,57.213,42.228,64.311,55.351,57.599,55.403,31.437,63.913,60.227,61.188,76.586,18.503,210.872,217.850,239.228,108.318,40.739,174.797,48.845,40.892,54.594,46.833,59.962,37.340,29.678,30.223,29.653,35.209,41.759,29.581,44.525,32.090,52.529,75.961,70.304,75.258,58.352,127.799,107.137,125.652,..,92.279,79.029,49.187,67.822,36.879,45.691,62.381,65.173,..,..,..,..,..,47.541,98.779,76.829,..,141.400,36.011,60.742,37.939,31.355,36.671,26.576,33.213,34.981,..,..,102.313,28.653,114.608,81.973,681.127,915.747,2218.438,..,143.927,..,..,..,102.816,164.943,..,86.109,47.700,39.526,35.656,42.184,44.770,50.411,34.780,57.346,..,14.588,39.945,40.240,40.506,36.015,..,53.250,60.190,35.700,73.148,72.604,60.494,102.433,..,26.380,56.617,..,19.694,114.983,114.983,37.120
199009,Sep-90,56.228,55.985,56.092,58.785,64.140,49.529,56.796,53.893,57.310,58.422,42.290,65.005,55.408,57.588,55.491,31.497,64.146,60.435,61.422,76.854,18.516,215.645,223.534,245.970,109.901,40.998,176.554,49.116,40.908,54.984,47.123,60.408,37.512,29.678,30.223,29.653,35.431,41.759,29.581,48.969,32.884,52.552,76.578,71.140,76.166,59.014,130.261,107.851,126.490,..,92.925,79.690,49.115,67.625,37.061,46.406,63.358,66.194,..,..,..,..,..,48.577,98.773,77.664,..,141.240,37.754,60.690,41.038,31.683,36.909,26.593,33.213,35.018,..,..,106.315,28.662,120.045,82.382,682.908,917.104,2217.157,..,144.593,..,..,..,103.002,165.807,..,85.899,47.767,39.904,35.996,42.587,45.008,50.678,34.965,57.650,..,15.467,40.276,40.574,40.815,36.669,..,53.535,60.816,36.003,73.963,73.044,60.860,103.053,..,26.380,56.617,..,19.694,115.596,115.596,36.835
199010,Oct-90,56.700,56.022,56.149,59.062,63.843,50.434,57.344,53.754,56.229,58.489,42.356,65.477,55.272,57.582,55.296,31.741,64.319,60.520,61.618,77.078,18.725,218.166,226.249,249.095,110.278,41.497,178.319,49.700,41.154,55.768,47.493,60.745,37.917,29.678,30.223,29.653,36.036,41.759,29.627,65.284,33.215,52.552,77.076,71.486,76.498,59.398,129.073,108.749,127.543,..,93.213,80.084,50.003,69.089,37.145,46.726,63.795,66.650,..,..,..,..,..,48.921,98.771,78.860,..,141.020,38.255,60.730,41.885,31.828,37.060,26.834,33.605,35.278,..,..,108.513,30.798,121.202,83.194,685.983,921.030,2216.079,..,145.388,..,..,..,103.257,166.252,..,86.243,47.824,40.230,36.290,42.935,46.205,52.026,35.894,59.183,..,15.473,40.552,40.851,41.082,37.073,..,53.883,61.249,36.210,74.529,73.218,61.005,103.299,..,26.810,56.498,..,20.362,116.719,116.719,37.004
199011,Nov-90,56.872,56.404,56.576,59.528,63.858,50.581,57.477,54.137,56.421,60.506,42.581,66.023,55.300,58.303,55.027,31.736,63.984,60.300,61.238,76.716,18.787,219.965,228.163,250.710,114.199,42.008,179.650,50.009,41.211,56.396,47.666,61.022,38.009,29.664,30.174,29.675,35.811,41.759,29.762,54.020,34.302,52.552,77.585,71.956,77.043,59.683,130.891,108.732,127.523,..,93.797,80.214,50.668,69.960,37.757,46.921,64.061,66.928,..,..,..,..,..,48.169,98.252,79.149,..,140.152,37.174,61.498,39.551,32.150,37.257,26.825,33.605,35.261,..,..,109.386,30.891,122.311,83.639,688.343,921.474,2211.383,..,146.594,..,..,..,103.521,166.043,..,86.634,48.061,40.452,36.491,43.172,46.683,52.565,36.266,59.796,..,15.561,40.735,41.036,41.269,37.219,..,54.083,61.673,36.335,75.146,73.251,61.033,103.346,..,26.810,56.498,..,20.362,116.822,116.822,37.081
199012,Dec-90,56.959,56.771,57.008,59.958,63.829,50.396,57.982,54.077,57.713,62.207,42.642,65.985,55.147,58.404,54.763,31.725,63.339,59.709,60.541,76.142,18.906,219.922,227.936,250.429,113.804,42.145,180.148,50.309,41.338,56.917,47.947,61.332,38.273,29.664,30.174,29.675,35.765,41.759,30.024,48.641,34.521,52.552,77.972,72.384,77.305,60.528,130.795,109.254,128.135,..,94.660,80.278,51.011,70.444,37.984,46.995,64.163,67.034,..,..,..,..,..,47.286,97.223,79.060,..,138.549,36.045,61.497,37.388,32.206,37.405,26.852,33.605,35.316,..,..,109.570,30.914,122.541,83.777,688.856,917.964,2224.707,..,147.515,..,..,..,103.711,165.917,..,87.023,48.184,40.580,36.606,43.308,46.703,52.587,36.281,59.821,..,15.600,40.966,41.269,41.506,37.404,..,54.077,61.910,36.534,75.387,73.022,60.842,103.023,..,26.810,56.498,..,20.362,117.572,117.572,36.760
199101,Jan-91,56.964,57.159,57.530,60.992,63.815,51.245,58.362,54.260,59.240,62.969,43.011,65.768,54.464,58.609,53.768,32.049,64.439,60.729,61.692,77.242,19.001,210.958,217.001,237.494,110.748,42.641,178.003,50.518,41.428,57.109,48.717,62.425,38.812,29.664,30.174,29.675,36.052,41.759,30.415,51.382,34.811,52.552,76.576,70.341,75.041,59.014,125.472,105.577,123.823,..,93.482,80.918,51.645,71.356,38.423,47.350,64.647,67.540,..,..,..,..,..,47.236,96.058,78.932,..,136.794,36.052,62.104,36.864,33.034,37.596,28.116,36.333,36.226,..,..,109.669,30.990,122.625,83.803,678.722,893.032,2135.571,4998.078,148.727,..,..,..,103.872,165.194,..,88.315,48.317,40.938,36.930,43.691,46.933,52.846,36.460,60.115,..,15.715,41.193,41.498,41.725,37.735,..,54.484,61.986,36.646,75.423,72.546,60.445,102.351,..,28.100,58.770,..,21.422,117.270,117.270,37.633
199102,Feb-91,57.211,57.856,58.190,61.265,63.682,51.048,58.579,54.444,60.016,66.223,43.375,67.503,55.454,58.628,55.095,32.311,65.596,62.445,62.169,79.254,19.022,211.622,217.596,238.071,111.271,42.969,178.849,50.549,41.468,57.109,49.149,63.385,38.872,29.664,30.174,29.675,36.067,41.759,30.561,50.006,34.849,52.552,77.473,71.479,76.380,59.673,126.967,106.825,125.286,..,94.743,81.687,51.844,71.725,38.481,47.478,64.822,67.723,..,..,..,..,..,47.302,97.036,78.847,..,138.290,35.636,63.497,35.749,33.036,37.777,28.535,36.333,37.104,..,..,109.793,31.072,122.736,84.148,678.900,892.862,2135.999,4956.245,149.048,..,..,..,104.878,167.286,..,88.807,48.694,40.978,36.966,43.734,47.268,53.224,36.721,60.545,..,15.722,41.377,41.682,41.914,37.863,..,54.769,62.692,36.874,76.445,72.938,60.772,102.905,..,28.100,58.770,..,21.422,117.270,117.270,37.494
199103,Mar-91,57.494,57.876,58.173,61.678,63.702,50.980,58.491,54.336,59.984,65.143,43.626,68.036,55.757,58.706,55.476,32.441,66.196,63.304,62.322,80.578,19.027,213.971,220.308,241.228,111.260,43.296,179.861,50.876,41.500,57.767,49.497,64.050,38.996,29.664,30.174,29.675,35.717,41.759,30.561,39.938,34.888,52.552,78.246,72.168,77.049,60.406,128.397,108.546,127.305,..,95.648,81.850,52.270,72.117,38.984,47.838,65.313,68.236,..,..,..,..,..,47.650,97.638,79.364,..,139.144,35.960,64.147,36.044,33.447,37.918,28.694,36.333,37.436,..,..,109.776,30.944,122.788,84.080,679.564,894.729,2126.901,4995.379,149.034,..,..,..,105.846,168.016,..,90.197,49.304,41.007,36.992,43.765,46.598,52.469,36.200,59.687,..,15.732,41.509,41.816,42.048,37.987,..,54.938,62.947,37.032,76.748,72.973,60.801,102.954,..,28.100,58.770,..,21.422,117.270,117.270,37.715
199104,Apr-91,58.729,58.572,58.829,62.021,64.521,51.777,58.991,54.603,61.081,65.547,44.708,68.770,56.772,58.929,56.768,35.434,70.127,68.017,65.971,84.037,21.247,218.398,225.045,246.486,112.872,44.243,182.996,50.905,45.099,58.588,50.456,64.801,40.094,34.886,36.210,33.948,36.065,42.535,30.748,37.468,34.962,37.095,79.506,72.534,77.068,61.590,130.211,112.142,131.522,..,97.708,83.648,53.031,73.285,39.440,49.288,67.293,70.305,..,..,..,..,..,49.256,98.687,79.999,..,140.665,38.382,65.639,39.902,34.305,38.959,28.750,36.333,37.553,..,..,112.179,31.537,125.522,86.743,691.558,908.972,2162.138,5031.366,152.301,..,..,..,107.673,170.444,..,91.358,50.447,43.629,39.357,46.562,47.519,53.506,36.916,60.867,..,15.901,43.485,43.806,44.076,39.512,..,56.190,64.546,38.603,78.157,73.694,61.402,103.970,..,28.547,56.919,..,22.270,122.102,122.102,38.861
199105,May-91,59.158,58.485,58.658,62.001,64.622,51.341,58.944,54.634,61.191,63.441,45.231,69.262,57.329,59.884,57.200,35.760,70.873,68.691,66.681,84.989,21.421,219.375,226.045,247.357,114.091,45.046,183.840,51.349,45.154,59.131,51.112,65.655,40.607,34.886,36.210,33.948,36.702,43.894,31.038,38.418,33.255,36.957,80.514,73.794,78.400,62.674,131.511,113.504,133.119,..,98.117,84.362,53.687,74.528,39.612,49.702,67.859,70.896,..,..,..,..,..,49.950,100.076,81.360,..,142.617,38.941,65.558,40.874,34.487,39.247,29.102,36.566,38.146,..,..,112.485,31.644,125.853,87.214,693.224,908.964,2169.506,5057.406,153.089,..,..,..,108.087,170.515,..,91.553,50.912,43.697,39.418,46.635,48.256,54.335,37.488,61.810,..,16.020,43.758,44.081,44.359,39.688,..,56.461,64.950,39.047,78.471,74.000,61.657,104.403,..,28.547,56.919,..,22.270,122.457,122.457,39.050
199106,Jun-91,59.461,59.052,59.251,62.351,64.939,51.872,58.928,54.837,66.896,63.778,45.532,68.400,57.709,60.660,57.453,35.853,71.276,69.114,67.046,85.457,21.430,219.830,226.732,248.158,114.383,45.014,183.503,51.641,45.236,59.386,51.507,66.438,40.730,34.886,36.210,33.948,37.384,45.252,31.329,37.848,32.808,36.957,80.788,73.922,78.547,62.757,131.955,112.794,132.287,..,99.379,84.802,54.283,75.824,39.609,50.039,68.318,71.376,..,..,..,..,..,50.267,101.573,81.711,..,144.851,38.752,64.860,40.599,34.521,39.437,29.532,36.566,39.046,..,..,112.682,31.715,126.065,87.173,692.233,904.793,2167.883,5080.297,153.395,..,..,..,108.565,171.275,..,92.361,51.025,43.810,39.521,46.756,47.863,53.894,37.183,61.308,..,16.149,44.013,44.338,44.619,39.905,..,56.554,65.245,39.227,78.826,74.167,61.796,104.639,..,28.547,56.919,..,22.270,122.457,122.457,38.907
199107,Jul-91,59.343,58.317,58.362,62.429,63.326,51.670,58.707,55.362,66.118,59.968,45.656,67.980,58.160,60.836,58.001,35.805,71.040,68.864,66.878,85.070,21.431,210.613,215.960,235.374,113.366,45.101,179.963,51.738,45.232,59.415,51.545,66.486,40.760,34.886,36.210,33.948,37.833,46.174,31.454,37.529,32.689,36.983,79.865,72.427,76.747,61.987,127.760,111.363,130.608,..,98.946,85.358,54.498,76.279,39.621,50.347,68.739,71.815,..,..,..,..,..,50.670,102.780,82.148,..,146.633,38.958,64.603,41.058,34.445,39.604,29.559,36.566,39.101,..,..,112.976,32.606,125.937,87.443,686.794,891.406,2166.217,4997.829,153.559,..,..,..,108.426,170.066,..,92.823,51.186,44.093,39.775,47.058,48.581,54.702,37.741,62.227,..,16.134,44.394,44.721,45.021,40.072,..,56.784,65.506,39.310,79.205,73.619,61.339,103.865,..,30.366,60.974,..,23.610,122.457,122.457,38.836
199108,Aug-91,59.900,58.884,58.998,62.751,62.838,52.743,59.035,55.774,67.734,62.540,45.999,69.526,58.201,60.799,58.069,35.797,71.033,68.778,66.927,85.044,21.425,213.963,219.549,239.428,114.584,45.543,182.322,52.463,45.350,60.600,52.078,66.868,41.395,34.886,36.210,33.948,37.977,46.174,31.454,37.914,34.363,36.983,81.189,74.177,78.913,62.750,130.795,113.010,132.540,..,99.822,85.849,55.073,77.241,39.891,50.900,69.493,72.603,..,..,..,..,..,50.862,103.112,82.452,..,147.102,39.153,65.646,40.874,34.936,40.440,29.598,36.566,39.183,..,..,113.030,32.591,126.014,87.860,688.931,894.050,2149.431,5074.099,154.277,..,..,..,108.940,171.789,..,92.667,51.235,44.335,39.994,47.316,48.855,55.011,37.954,62.578,..,16.196,44.659,44.988,45.298,40.227,..,57.088,65.958,39.614,79.723,74.616,62.171,105.272,..,30.366,60.974,..,23.610,122.457,122.457,38.699
199109,Sep-91,60.091,58.430,58.461,62.301,62.971,52.466,58.992,56.053,65.436,59.593,45.970,70.697,58.383,61.045,58.232,35.823,71.164,68.720,67.202,85.104,21.423,219.218,226.298,247.429,114.840,45.672,182.345,52.611,45.324,60.838,52.063,66.687,41.496,34.886,36.210,33.948,38.092,46.174,31.454,39.470,35.142,36.983,81.521,74.669,79.358,63.349,131.496,113.950,133.643,..,99.362,85.890,55.103,77.199,39.991,51.062,69.715,72.835,..,..,..,..,..,50.990,104.094,82.549,..,148.582,38.966,66.618,40.231,35.138,40.420,29.609,36.566,39.206,..,..,114.587,32.651,127.970,87.847,686.177,887.111,2142.704,5040.512,154.481,..,..,..,108.775,171.339,..,91.959,51.386,44.516,40.157,47.509,48.842,54.996,37.943,62.562,..,17.948,44.855,45.186,45.460,40.796,..,56.983,65.730,39.585,79.354,74.503,62.076,105.113,..,30.366,60.974,..,23.610,122.457,122.457,38.694
199110,Oct-91,60.369,58.478,58.467,62.644,62.829,52.943,59.785,55.210,64.228,59.268,45.911,70.611,58.752,61.249,58.660,35.845,71.216,68.637,67.309,85.226,21.435,221.925,229.319,250.775,116.662,45.998,183.854,52.875,45.431,61.265,52.340,66.686,41.966,34.886,36.210,33.948,38.091,46.174,31.452,39.044,35.329,36.983,81.754,74.880,79.803,63.010,131.731,114.768,134.602,..,99.092,86.462,55.078,77.066,40.065,51.486,70.294,73.440,..,..,..,..,..,51.289,104.604,83.826,..,149.210,39.244,67.433,40.581,35.194,40.441,29.753,36.695,39.427,..,..,115.871,34.024,128.834,88.022,685.922,883.164,2120.943,5063.703,155.595,..,..,..,107.959,172.583,..,92.177,49.766,44.496,40.139,47.488,49.663,55.920,38.581,63.613,..,18.038,45.027,45.360,45.648,40.809,..,57.571,66.207,39.776,80.014,74.901,62.408,105.674,..,32.395,63.460,..,25.478,122.457,122.457,38.863
199111,Nov-91,60.547,59.024,59.068,62.886,62.969,52.360,59.817,56.408,64.813,63.030,45.668,71.238,58.873,61.282,58.811,36.064,70.524,67.865,66.887,83.977,21.806,222.626,230.254,251.623,118.505,46.349,183.744,52.884,45.602,61.226,52.218,66.365,41.984,34.886,36.210,33.948,38.187,46.174,31.452,39.939,36.162,36.983,82.004,75.345,80.393,63.178,132.116,115.105,134.998,..,99.295,86.227,55.141,77.042,40.217,51.578,70.419,73.571,..,..,..,..,..,51.386,104.733,84.430,..,149.336,39.341,67.457,40.415,35.299,42.295,29.830,36.695,39.588,..,..,116.532,34.019,129.683,88.270,689.317,885.816,2155.518,5069.401,156.377,..,..,..,108.424,172.293,..,92.154,50.498,44.467,40.113,47.457,49.848,56.129,38.725,63.850,..,18.066,45.163,45.497,45.778,41.023,..,57.685,66.349,39.845,80.200,74.685,62.227,105.368,..,32.395,63.460,..,25.478,122.544,122.544,39.177
199112,Dec-91,60.663,59.201,59.245,62.991,63.339,52.005,60.507,56.442,63.709,63.348,45.902,71.341,59.053,61.138,59.102,36.077,69.551,66.785,65.989,82.975,22.027,223.153,230.460,251.780,118.922,46.541,185.291,53.095,45.612,61.604,52.494,66.856,42.108,34.886,36.210,33.948,38.102,46.174,31.452,37.214,36.301,36.983,82.400,76.258,81.460,63.724,131.718,114.895,134.751,..,99.558,86.528,55.376,77.353,40.404,51.694,70.578,73.736,..,..,..,..,..,51.213,104.588,83.924,..,149.175,39.085,67.586,39.868,35.331,42.355,29.852,36.725,39.616,..,..,116.555,34.030,129.705,88.499,691.220,883.985,2167.050,5099.939,157.644,..,..,..,109.245,172.238,..,93.217,51.312,44.497,40.140,47.489,49.862,56.144,38.736,63.868,..,18.089,45.275,45.610,45.897,41.068,..,57.422,66.396,39.950,80.191,73.934,61.602,104.309,..,32.395,63.460,..,25.478,122.544,122.544,38.727
